,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,source,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_Identifier_0,Outlet_Identifier_1,Outlet_Identifier_2,Outlet_Identifier_3,Outlet_Identifier_4,Outlet_Identifier_5,Outlet_Identifier_6,Outlet_Identifier_7,Outlet_Identifier_8,Outlet_Identifier_9
8330,FDB16,87.3198,610.5386,0.044888397000000003,8.21,train,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8331,FDB57,220.6772,2223.772,0.018805105,20.25,train,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8332,DRD13,65.7168,575.2512,0.049279392000000005,15.0,train,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8333,FDC41,75.567,1684.474,0.11681595300000001,15.6,train,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8334,FDW59,86.3566,1099.2358,0.020698674,13.15,train,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8335,FDO49,48.9008,708.4112,0.033103556,10.6,train,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8336,FDO08,164.0526,164.4526,0.09000896300000001,11.1,train,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8337,NCV06,195.2478,193.7478,0.11675040699999999,11.3,train,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8338,NCY06,132.0968,3914.9040000000014,0.061184804,15.25,train,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8339,FDL03,194.81099999999998,2160.521,0.027190917000000002,19.25,train,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8340,NCL31,145.14700000000005,5296.439,0.12046799400000001,7.39,train,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8341,FDU46,86.654,2423.512,0.011189235,10.3,train,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8342,FDF04,259.2304,2841.6344,0.013714183000000001,17.5,train,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8343,FDX31,234.7958,467.3916,0.0,20.35,train,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8344,FDI24,178.437,2822.992,0.078728915,10.3,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8345,FDY28,215.6218,641.1654,0.26639671,7.47,train,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8346,DRN11,143.3444,1596.5884,0.163902159,7.85,train,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8347,FDB10,234.359,3072.667,0.067312613,10.0,train,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8348,FDI60,61.851000000000006,822.263,0.03832122,7.22,train,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8349,FDN15,139.518,2936.178,0.016653022,17.5,train,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8350,NCE18,248.375,7240.575,0.021421289,10.0,train,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8351,NCE43,171.2448,4602.0096,0.102941345,12.5,train,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8352,NCN53,33.2874,635.1732,0.030479118,5.175,train,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8353,NCX41,210.5244,1482.0708,0.031024167999999998,19.0,train,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8354,FDO52,172.4106,1539.9954,0.077100381,11.6,train,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8355,FDW45,148.6418,2795.6942,0.038978526,18.0,train,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8356,FDN45,222.7088,4026.7584,0.11753085099999999,19.35,train,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8357,FDD38,101.9674,1528.011,0.008238064,16.75,train,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8358,FDK27,122.2756,121.1756,0.015664228999999998,11.0,train,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8359,FDG40,32.8558,645.1602,0.039824346000000004,13.65,train,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8360,FDA34,174.50799999999995,3635.268,0.014883661000000001,11.5,train,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8361,FDX48,154.0656,1390.1904,0.038102203,17.75,train,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8362,FDY37,143.64700000000005,2862.94,0.026440214,17.0,train,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8363,DRE48,196.0768,4138.6128,0.017396308,8.43,train,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8364,FDT58,168.7816,3355.632,0.086088353,9.0,train,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8365,FDA19,128.7994,128.4994,0.09227213199999999,7.52,train,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8366,FDG52,47.6402,459.402,0.065618434,13.65,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8367,FDA32,216.3192,215.7192,0.052691046,14.0,train,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8368,NCM19,113.8202,1800.3232,0.047333044000000005,12.65,train,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8369,NCF42,176.3712,1054.6272,0.16772251900000001,17.35,train,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8370,FDV23,126.0046,871.5322,0.10581675300000001,11.0,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8371,DRA59,183.9924,185.0924,0.214125129,8.27,train,15,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8372,FDA01,58.4904,1054.6272,0.054114924,15.0,train,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8373,FDX44,88.4172,2051.9956,0.042758477,9.3,train,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8374,FDW25,83.2224,1789.6704,0.037391881,5.175,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8375,NCM05,266.0226,528.6452,0.10478432900000001,6.825000000000001,train,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8376,NCJ54,234.2642,3717.8272,0.060055757,9.895,train,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8377,NCK07,166.1526,1973.4312,0.048885017999999995,10.65,train,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8378,NCX05,116.5492,810.9444,0.097611115,15.2,train,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8379,FDV39,199.3426,2372.9112,0.007279889,11.3,train,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8380,FDI19,244.2512,3635.268,0.0,15.1,train,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8381,FDT12,226.1062,4739.8302,0.049621701,6.215,train,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8382,FDF12,147.6076,3103.9596,0.08235926,8.235,train,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8383,NCQ54,168.3474,5221.8694,0.012481638,17.7,train,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8384,FDU10,35.6848,633.8416,0.045653999,10.1,train,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8385,NCK53,98.1042,2678.5134,0.037734334,11.6,train,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8386,FDB51,61.5852,813.6076,0.038454076000000004,6.92,train,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8387,FDT10,57.6562,533.3058,0.062395455,16.7,train,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8388,NCU53,164.8842,2155.1946,0.042716235,5.485,train,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8389,FDJ40,108.6912,2402.2064,0.049547993,13.6,train,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8390,NCQ05,151.0708,451.4124,0.037829469,11.394999999999998,train,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8391,FDV15,103.3648,3219.8088,0.146172453,10.3,train,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8392,FDD41,105.3306,836.2448,0.08739577,6.765,train,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8393,FDT20,36.8164,772.328,0.041479396,10.5,train,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8394,FDM44,104.09899999999999,309.597,0.031023835,12.5,train,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8395,FDG21,150.205,5992.2,0.0,17.35,train,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8396,DRZ11,123.3388,2972.1312,0.112893431,8.85,train,11,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8397,FDC59,64.4168,830.9184,0.054851437999999995,16.7,train,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8398,NCD43,106.7964,1367.5532,0.016052446,8.85,train,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8399,DRL49,141.4812,284.9624,0.09445061800000001,13.15,train,15,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8400,NCE07,140.6154,425.4462,0.02197698,8.18,train,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8401,FDM02,88.6198,1395.5168,0.074152133,12.5,train,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8402,DRJ49,127.3652,1679.1476,0.014072399,6.865,train,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8403,FDY25,180.1976,3984.1472,0.034112832999999995,12.0,train,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8404,DRH39,75.967,153.134,0.0,20.7,train,28,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8405,FDB09,123.1046,124.5046,0.100493148,16.25,train,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8406,FDM38,54.1982,999.3658,0.09277130900000001,5.885,train,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8407,FDY22,142.4128,575.2512,0.159690469,16.5,train,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8408,FDP48,181.395,2563.33,0.044272226,7.52,train,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8409,NCT05,256.5672,4090.6752,0.020934413,10.895,train,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8410,NCS06,263.691,788.9730000000003,0.0,7.935,train,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8411,FDD47,172.3448,4431.5648,0.142632186,7.6,train,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8412,FDZ49,218.7798,2203.798,0.13341564,11.0,train,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8413,FDW59,82.7566,1691.132,0.020711996,13.15,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8414,DRO47,111.686,2263.72,0.112399145,10.195,train,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8415,FDR46,147.776,2490.092,0.139700397,16.85,train,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8416,FDY59,93.6462,925.462,0.031377308,8.195,train,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8417,NCU05,79.1618,2336.2922,0.058855357000000004,11.8,train,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8418,DRJ25,47.5692,443.4228,0.151180862,14.6,train,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8419,FDU28,189.8214,942.107,0.09391835,19.2,train,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8420,FDL50,125.4046,1867.569,0.042378864,12.15,train,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8421,FDA43,194.1794,2340.9528,0.064939211,10.895,train,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8422,FDD08,37.8506,417.4566,0.035183156,8.299999999999999,train,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8423,FDJ57,187.7582,2600.6148,0.021661527000000003,7.42,train,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8424,FDC39,207.1296,3739.1328,0.159165324,7.405,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8425,FDQ58,153.734,2756.412000000001,0.0,7.315,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8426,FDA22,168.6158,4512.1266,0.084436394,7.435,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8427,FDP39,51.8324,1090.5804,0.069532901,12.65,train,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8428,FDV44,191.6188,2094.6068,0.039836895,8.365,train,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8429,FDE04,181.56599999999997,2876.256,0.018019662,19.75,train,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8430,NCO30,181.8608,4042.7376,0.015711807,19.5,train,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8431,FDA44,56.793,848.895,0.053330653,19.7,train,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8432,FDI16,54.364,159.792,0.227260689,14.0,train,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8433,FDM15,149.5366,1813.6392,0.057410724,11.8,train,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8434,DRJ13,160.9578,4332.3606,0.06287841200000001,12.65,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8435,FDT48,196.5084,793.6336,0.0,4.920000000000001,train,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8436,FDH33,45.1428,527.3136,0.12172541099999999,12.85,train,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8437,FDE14,100.07,2596.62,0.031439206000000004,13.65,train,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8438,FDE26,143.3786,3034.0506,0.088931701,9.3,train,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8439,FDN08,117.7466,1296.3126,0.0,7.72,train,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8440,NCO29,164.3526,2960.1468,0.032387589,11.15,train,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8441,FDK60,95.2068,777.6544,0.094010215,16.5,train,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8442,FDX40,39.9164,38.6164,0.17332420699999998,12.849999999999998,train,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8443,FDX15,162.4578,2888.2404,0.156541861,17.2,train,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8444,FDO28,121.6098,482.0392,0.071948252,5.765,train,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8445,NCL05,44.477,432.77,0.048092777999999996,19.6,train,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8446,FDT04,40.1822,510.6686,0.10725882199999999,17.25,train,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8447,FDS26,261.6594,7588.1226,0.089975294,20.35,train,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8448,FDV50,121.17299999999999,2093.9410000000007,0.123070513,14.3,train,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8449,FDG02,191.9188,571.2564,0.019716846,7.855000000000002,train,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8450,FDC28,108.6254,1844.9318,0.054986919,7.905,train,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8451,FDK21,249.6408,3254.4304,0.010027885,7.905,train,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8452,NCO42,147.4102,3791.0652,0.024795057000000002,21.25,train,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8453,FDB46,211.8244,3387.5904,0.093954022,10.5,train,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8454,NCH54,158.392,159.792,0.127234249,13.5,train,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8455,FDL26,156.6972,4206.5244,0.073606829,18.0,train,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8456,NCQ30,123.8414,487.3656,0.029131242,7.725,train,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8457,FDY50,89.9172,1516.6924,0.130931048,5.8,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8458,FDX20,227.372,452.744,0.074517508,7.365000000000001,train,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8459,FDQ34,107.0622,741.0354,0.162211939,10.85,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8460,FDN39,168.9816,2852.2872,0.065507999,19.35,train,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8461,FDB17,182.5976,4165.2448,0.036672107,13.15,train,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8462,FDQ31,85.9856,1494.0552,0.053802405,5.785,train,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8463,FDG59,37.6164,810.9444,0.043025207999999995,15.849999999999998,train,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8464,FDO56,119.1808,468.7232,0.045073782,10.195,train,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8465,FDX11,180.5634,2726.4509999999996,0.106968577,16.0,train,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8466,FDJ32,61.2536,673.7896,0.057744249000000004,10.695,train,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8467,FDV31,175.237,3881.614,0.0,9.8,train,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8468,FDB20,76.8986,467.3916,0.052086085,7.72,train,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8469,FDQ45,182.1608,367.5216,0.019114349,9.5,train,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8470,FDW27,155.1314,1551.3139999999999,0.151087845,5.86,train,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8471,NCT53,163.0526,2302.3364,0.048388423,5.4,train,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8472,NCS41,182.9608,1653.8472,0.053185208,12.849999999999998,train,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8473,DRI47,144.3128,431.4384,0.035016091,14.7,train,15,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8474,NCJ42,104.2332,2153.1972,0.01433033,19.75,train,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8475,NCS17,92.5436,378.1744,0.08062660099999999,18.6,train,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8476,NCO41,98.8384,1280.9992,0.018887088,12.5,train,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8477,FDC05,198.1768,1970.7679999999998,0.099343352,13.1,train,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8478,FDX34,121.3098,4820.392,0.071971918,6.195,train,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8479,FDL10,99.1042,2579.3092,0.039553606,8.395,train,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8480,FDQ58,154.534,459.402,0.0,7.314999999999999,train,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8481,FDT56,56.0246,695.0952,0.115826834,16.0,train,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8482,FDZ28,125.8678,763.0068,0.051702257,20.0,train,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8483,DRI11,117.0834,1612.5676,0.03447406,8.26,train,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8484,DRJ49,129.9652,2324.9736,0.0,6.865,train,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8485,DRK37,189.053,6261.849,0.04379158,5.0,train,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8486,FDR20,46.4744,45.2744,0.0,20.0,train,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8487,DRG13,164.7526,4111.315,0.037006076,17.25,train,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8488,NCN14,184.6608,2756.412000000001,0.09147267,19.1,train,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
